49357	3.3
49358	3.6
49359	3.3
49360	3.6
49361	3.3
49362	3.3
49363	3.6
49364	3.3
49365	3.6
49366	4.2
49367	4.2
49368	3.9
49369	3.9
49370	4.5
49371	4.5
49372	4.5
49373	3.9
49374	4.5
49375	4.2
49376	4.8
49377	4.8
49378	5.4
49379	5.4
49380	5.1
49381	4.8
49382	4.8
49383	4.8
49384	4.5
49385	4.2
49386	4.2
49387	4.2
49388	3.6
49389	3.9
49390	3.3
49391	3.9
49392	3.3
49393	3
49394	3
49395	3
49396	3.9
49397	3.3
49398	3.3
49399	3.3
49400	3.3
49401	3.6
49402	3.3
49403	3.3
49404	3.3
49405	3.3
49406	3.3
49407	3.3
49408	3.3
49409	3.3
49410	3.3
49411	3.3
49412	3.6
49413	3.3
49414	3.6
49415	3.9
49416	3.6
49417	3.9
49418	3.9
49419	3.6
49420	3.6
49421	4.5
49422	4.5
49423	4.2
49424	4.5
49425	4.5
49426	4.2
49427	4.2
49428	4.5
49429	4.5
49430	4.5
49431	5.1
49432	5.1
49433	4.5
49434	5.1
49435	5.4
49436	5.4
49437	4.2
49438	4.5
49439	4.8
49440	5.1
49441	5.4
49442	5.1
49443	4.5
49444	4.5
49445	4.8
49446	4.5
49447	5.1
49448	4.8
49449	4.8
49450	5.1
49451	3.9
49452	4.2
49453	4.2
49454	3.6
49455	3.9
49456	3.9
49457	3
49458	3.3
49459	3
49460	3.6
49461	2.7
49462	3.3
49463	2.7
49464	3.3
49465	2.7
49466	3
49467	2.4
49468	3
49469	2.4
49470	2.4
49471	3
49472	2.1
49473	3
49474	2.4
49475	3
49476	2.4
49477	3
49478	2.7
49479	2.1
49480	3
49481	2.7
49482	3
49483	2.4
49484	3
49485	2.4
49486	2.4
49487	3
49488	2.4
49489	2.7
49490	2.4
49491	2.4
49492	2.4
49493	2.1
49494	2.4
49495	2.4
49496	2.1
49497	2.4
49498	2.4
49499	2.4
49500	2.1
49501	2.1
49502	2.4
49503	2.1
49504	2.1
49505	2.1
49506	2.1
49507	2.4
49508	2.1
49509	2.1
49510	2.4
49511	2.1
49512	2.1
49513	2.4
49514	2.1
49515	2.1
49516	2.4
49517	2.1
49518	2.1
49519	2.1
49520	2.1
49521	2.1
49522	2.4
49523	2.1
49524	1.8
49525	1.8
49526	1.8
49527	2.1
49528	2.4
49529	2.1
49530	2.1
49531	2.4
49532	2.1
49533	2.1
49534	2.4
49535	2.1
49536	2.1
49537	2.1
49538	2.4
49539	2.1
49540	2.4
49541	2.4
49542	2.4
49543	2.1
49544	2.1
49545	3
49546	2.4
49547	3
49548	2.4
49549	2.4
49550	2.1
49551	3
49552	3
49553	3.3
49554	3
49555	3.3
49556	3
49557	3.3
49558	3
49559	3.6
49560	3
49561	3.6
49562	3.3
49563	3.3
49564	3.6
49565	3.9
49566	9
49567	15
49568	27
49569	48
49570	63
49571	66
49572	72
49573	75
49574	78
49575	75
49576	69
49577	60
49578	51
49579	42
49580	36
49581	30
49582	27
49583	15
49584	24
49585	21
49586	21
49587	18
49588	18
49589	18
49590	15
49591	18
49592	15
49593	12
49594	12
49595	12
49596	9
49597	9
49598	9
49599	9
49600	7.2
49601	7.2
49602	7.2
49603	6
49604	6
49605	6
49606	5.1
49607	4.2
49608	4.5
49609	4.5
49610	4.2
49611	4.8
49612	4.8
49613	4.8
49614	4.8
49615	4.2
49616	4.2
49617	3.9
49618	3
49619	3.3
49620	3
49621	3.6
49622	3.3
49623	3
49624	2.7
49625	3
49626	2.4
49627	3
49628	2.7
49629	3
49630	2.4
49631	2.7
49632	2.1
49633	2.4
49634	2.7
49635	2.1
49636	2.4
49637	2.1
49638	2.4
49639	3
49640	2.4
49641	2.4
49642	2.7
49643	2.1
49644	3.3
49645	2.4
49646	2.7
49647	2.1
49648	2.4
49649	2.4
49650	2.4
49651	2.4
49652	2.7
49653	2.4
49654	2.4
49655	2.4
49656	2.1
49657	2.4
49658	2.1
49659	2.4
49660	2.1
49661	2.1
49662	2.4
49663	2.4
49664	2.1
49665	2.4
49666	2.1
49667	2.4
49668	2.4
49669	2.1
49670	2.4
49671	1.8
49672	2.1
49673	2.4
49674	1.8
49675	1.8
49676	2.1
49677	1.8
49678	1.8
49679	2.1
49680	1.8
49681	1.8
49682	2.1
49683	1.5
49684	1.5
49685	2.1
49686	2.1
49687	1.5
49688	1.5
49689	2.1
49690	1.8
49691	1.8
49692	2.1
49693	2.1
49694	1.5
49695	1.5
49696	2.1
49697	1.8
49698	1.5
49699	2.1
49700	2.1
49701	1.2
49702	1.2
49703	1.8
49704	1.2
49705	1.2
49706	1.2
49707	1.5
49708	1.5
49709	0.9
49710	0.9
49711	1.5
49712	1.5
49713	1.2
49714	1.2
49715	1.5
49716	1.5
49717	1.08
49718	1.08
49719	1.08
49720	1.2
49721	1.2
49722	1.2
49723	0.9
49724	0.9
49725	0.9
49726	1.2
49727	1.2
49728	0.96
49729	0.96
49730	0.96
49731	1.2
49732	1.2
49733	1.2
49734	0.9
49735	0.9
49736	0.9
49737	0.9
49738	1.2
49739	1.2
49740	1.2
49741	0.72
49742	0.72
49743	0.72
49744	0.72
49745	0.96
49746	0.96
49747	0.96
49748	0.96
49749	0.96
49750	0.48
49751	0.48
49752	0.48
49753	0.48
49754	0.48
49755	0.48
49756	0.54
49757	0.54
49758	0.54
49759	0.54
49760	0.54
49761	0.333
49762	0.333
49763	0.333
49764	0.333
49765	0.333
49766	0.333
49767	0.333
49768	0.333
49769	0.333
49770	0.3
49771	0.3
49772	0.3
49773	0.3
49774	0.3
49775	0.3
49776	0.3
49777	0.3
49778	0.3
49779	0.3
49780	0.1428
49781	0.1428
49782	0.1428
49783	0.1428
49784	0.1428
49785	0.1428
49786	0.1428
49787	0.1428
49788	0.1428
49789	0.1428
49790	0.1428
49791	0.1428
49792	0.1428
49793	0.1428
49794	0.1428
49795	0.1428
49796	0.1428
49797	0.1428
49798	0.1428
49799	0.1428
49800	0.1428
